depth,SP,GR,LLD,LLS,DEN,AC,litholody
1185.2,23.001,85.386,1.508,1.256,2.26,141.294,shale
1185.3,22.527,83.277,1.562,1.294,2.263,139.512,shale
1185.4,22.091,82.149,1.625,1.337,2.26,137.626,shale
1185.5,21.715,82.224,1.691,1.384,2.253,135.583,shale
1185.6,21.401,83.353,1.758,1.435,2.241,133.528,shale
1185.7,21.139,85.227,1.824,1.487,2.228,131.185,shale
1185.8,20.924,87.474,1.887,1.541,2.215,127.785,shale
1185.9,20.76,89.76,1.944,1.592,2.203,123.506,shale
1186,20.655,91.834,1.989,1.634,2.193,119.068,shale
1186.1,20.615,93.698,2.013,1.66,2.185,115.152,shale
1186.2,20.631,95.396,2.01,1.667,2.18,112.054,shale
1186.3,20.689,96.841,1.981,1.652,2.18,109.944,shale
1186.4,20.765,97.945,1.933,1.62,2.185,109.785,shale
1186.5,20.835,98.849,1.876,1.579,2.195,112.626,shale
1186.6,20.872,99.559,1.821,1.536,2.21,117.97,shale
1186.7,20.863,99.822,1.776,1.5,2.228,123.591,shale
1186.8,20.804,99.333,1.747,1.476,2.246,127.606,shale
1186.9,20.704,98.035,1.737,1.468,2.262,129.182,shale
1187,20.582,96.208,1.748,1.477,2.274,128.443,shale
1187.1,20.452,94.415,1.779,1.502,2.279,126.311,shale
1187.2,20.317,93.213,1.83,1.543,2.278,123.495,shale
1187.3,20.174,92.898,1.893,1.594,2.271,120.1,shale
1187.4,20.015,93.273,1.956,1.645,2.264,116.171,shale
1187.5,19.842,93.722,1.998,1.681,2.26,112.517,shale
1187.6,19.663,93.567,2.008,1.691,2.26,110.629,shale
1187.7,19.493,92.571,1.982,1.673,2.264,111.501,shale
1187.8,19.349,90.933,1.933,1.636,2.27,114.447,shale
1187.9,19.246,89.109,1.883,1.596,2.275,117.848,shale
1188,19.196,87.664,1.851,1.569,2.275,120.503,shale
1188.1,19.203,86.936,1.852,1.567,2.269,121.977,shale
1188.2,19.265,86.805,1.892,1.598,2.259,122.182,shale
1188.3,19.371,86.898,1.971,1.663,2.248,120.998,shale
1188.4,19.502,86.875,2.083,1.756,2.239,118.661,shale
1188.5,19.638,86.661,2.211,1.863,2.234,115.73,shale
1188.6,19.76,86.477,2.333,1.963,2.233,112.977,shale
1188.7,19.856,86.628,2.423,2.037,2.236,111.346,shale
1188.8,19.928,87.228,2.469,2.073,2.24,111.209,shale
1188.9,19.979,88.137,2.471,2.073,2.244,112.106,shale
1189,20.014,88.99,2.436,2.045,2.246,113.193,shale
1189.1,20.036,89.416,2.378,1.998,2.248,114.218,shale
1189.2,20.056,89.416,2.31,1.944,2.249,115.513,shale
1189.3,20.084,89.383,2.244,1.893,2.251,116.946,shale
1189.4,20.136,89.665,2.19,1.85,2.254,117.934,shale
1189.5,20.212,90.388,2.154,1.819,2.257,118.204,shale
1189.6,20.297,91.346,2.137,1.801,2.261,118.184,shale
1189.7,20.364,92.285,2.14,1.797,2.265,118.447,shale
1189.8,20.388,93.037,2.158,1.804,2.27,118.749,shale
1189.9,20.363,93.47,2.182,1.818,2.275,118.319,shale
1190,20.303,93.526,2.199,1.83,2.28,117.031,shale
1190.1,20.238,93.268,2.2,1.833,2.285,115.582,shale
1190.2,20.191,92.817,2.184,1.824,2.287,114.624,shale
1190.3,20.169,92.3,2.153,1.804,2.286,114.095,shale
1190.4,20.157,91.866,2.115,1.775,2.282,113.47,shale
1190.5,20.138,91.676,2.076,1.742,2.277,112.491,shale
1190.6,20.105,91.82,2.042,1.71,2.271,111.618,shale
1190.7,20.071,92.374,2.011,1.682,2.266,111.416,shale
1190.8,20.055,93.299,1.978,1.653,2.261,112.085,shale
1190.9,20.063,94.355,1.935,1.622,2.259,113.657,shale
1191,20.076,95.198,1.883,1.585,2.257,115.95,shale
1191.1,20.067,95.429,1.825,1.544,2.257,118.653,shale
1191.2,20.014,94.563,1.768,1.505,2.258,121.12,shale
1191.3,19.918,92.352,1.719,1.47,2.26,122.549,shale
1191.4,19.801,89.191,1.685,1.445,2.263,122.515,shale
1191.5,19.692,85.938,1.672,1.434,2.265,121.158,shale
1191.6,19.608,83.533,1.678,1.439,2.266,119.046,shale
1191.7,19.545,82.669,1.701,1.458,2.264,116.745,shale
1191.8,19.494,83.399,1.737,1.487,2.261,114.524,shale
1191.9,19.448,85.106,1.779,1.523,2.257,112.39,shale
1192,19.427,86.871,1.824,1.56,2.25,110.761,shale
1192.1,19.463,87.938,1.869,1.596,2.241,110.323,shale
1192.2,19.588,88.019,1.913,1.629,2.229,111.198,shale
1192.3,19.801,87.411,1.958,1.664,2.214,112.87,shale
1192.4,20.07,86.605,2.008,1.703,2.199,114.48,shale
1192.5,20.346,85.992,2.062,1.746,2.187,115.824,shale
1192.6,20.588,85.902,2.115,1.787,2.182,117.254,shale
1192.7,20.765,86.459,2.157,1.818,2.186,118.679,shale
1192.8,20.868,87.421,2.175,1.829,2.197,119.532,shale
1192.9,20.897,88.353,2.162,1.817,2.211,119.481,shale
1193,20.86,88.826,2.119,1.785,2.223,118.636,shale
1193.1,20.765,88.597,2.056,1.738,2.231,117.003,shale
1193.2,20.626,87.769,1.988,1.686,2.234,114.636,shale
1193.3,20.462,86.751,1.926,1.638,2.235,112.037,shale
1193.4,20.307,85.903,1.881,1.601,2.237,110.194,shale
1193.5,20.186,85.543,1.853,1.577,2.239,109.818,shale
1193.6,20.113,85.829,1.842,1.566,2.241,110.942,shale
1193.7,20.081,86.653,1.84,1.564,2.241,112.994,shale
1193.8,20.072,87.839,1.841,1.566,2.239,115.191,shale
1193.9,20.064,89.231,1.837,1.564,2.236,117.036,shale
1194,20.043,90.516,1.822,1.552,2.234,118.25,shale
1194.1,20.004,91.41,1.794,1.528,2.234,118.996,shale
1194.2,19.948,91.74,1.757,1.496,2.237,120.049,shale
1194.3,19.873,91.407,1.72,1.464,2.242,122.224,shale
1194.4,19.771,90.583,1.692,1.44,2.249,125.388,shale
1194.5,19.632,89.729,1.684,1.432,2.257,128.351,shale
1194.6,19.455,89.255,1.704,1.445,2.264,129.528,shale
1194.7,19.257,89.245,1.756,1.483,2.272,127.977,shale
1194.8,19.066,89.443,1.839,1.546,2.278,124.181,shale
1194.9,18.915,89.531,1.941,1.627,2.282,119.45,shale
1195,18.82,89.43,2.044,1.715,2.283,114.778,shale
1195.1,18.779,89.394,2.125,1.79,2.282,110.684,shale
1195.2,18.776,89.855,2.166,1.834,2.279,107.62,shale
1195.3,18.783,91.065,2.168,1.844,2.274,106.201,shale
1195.4,18.772,93.005,2.142,1.828,2.269,106.927,shale
1195.5,18.725,95.323,2.104,1.797,2.264,109.449,shale
1195.6,18.636,97.444,2.066,1.762,2.26,112.611,shale
1195.7,18.517,98.885,2.029,1.726,2.257,115.426,shale
1195.8,18.392,99.425,1.993,1.693,2.257,117.559,shale
1195.9,18.293,99.104,1.953,1.661,2.26,118.911,shale
1196,18.239,98.165,1.908,1.628,2.265,119.281,shale
1196.1,18.235,96.948,1.859,1.595,2.272,118.886,shale
1196.2,18.27,95.832,1.815,1.566,2.276,118.968,shale
1196.3,18.325,95.03,1.785,1.548,2.275,120.44,shale
1196.4,18.384,94.559,1.775,1.546,2.266,122.278,shale
1196.5,18.453,94.368,1.79,1.562,2.249,122.479,shale
1196.6,18.546,94.326,1.83,1.595,2.229,120.412,shale
1196.7,18.682,94.296,1.888,1.639,2.21,117.464,shale
1196.8,18.857,94.208,1.949,1.684,2.198,115.249,shale
1196.9,19.05,94.222,1.994,1.715,2.196,114.04,shale
1197,19.227,94.68,2.006,1.722,2.203,113.605,shale
1197.1,19.351,95.738,1.982,1.704,2.216,114.213,shale
1197.2,19.4,97.12,1.935,1.67,2.231,116.012,shale
1197.3,19.375,98.246,1.881,1.632,2.243,118.327,shale
1197.4,19.3,98.696,1.835,1.6,2.249,120.122,shale
1197.5,19.21,98.433,1.805,1.579,2.251,120.997,shale
1197.6,19.124,97.694,1.79,1.57,2.248,121.388,shale
1197.7,19.042,96.853,1.783,1.567,2.243,122.114,shale
1197.8,18.955,96.221,1.778,1.565,2.236,123.321,shale
1197.9,18.848,95.96,1.768,1.559,2.23,124.291,shale
1198,18.712,96.025,1.751,1.545,2.227,124.253,shale
1198.1,18.551,96.261,1.726,1.524,2.228,123.113,shale
1198.2,18.389,96.643,1.695,1.498,2.234,122.073,shale
1198.3,18.258,97.209,1.664,1.47,2.244,122.397,shale
1198.4,18.188,97.834,1.638,1.446,2.255,123.894,shale
1198.5,18.192,98.125,1.624,1.433,2.266,125.344,shale
1198.6,18.267,97.686,1.63,1.437,2.276,125.938,shale
1198.7,18.4,96.44,1.662,1.46,2.284,125.865,shale
1198.8,18.571,94.697,1.719,1.505,2.289,125.287,shale
1198.9,18.755,93.013,1.799,1.569,2.292,123.85,shale
1199,18.944,91.947,1.891,1.643,2.291,121.328,shale
1199.1,19.142,91.763,1.979,1.715,2.284,118.207,shale
1199.2,19.36,92.405,2.046,1.773,2.272,115.518,shale
1199.3,19.601,93.509,2.079,1.804,2.256,114.061,shale
1199.4,19.852,94.67,2.074,1.805,2.243,113.921,shale
1199.5,20.096,95.621,2.036,1.78,2.235,114.505,shale
1199.6,20.31,96.327,1.979,1.737,2.235,115.418,shale
1199.7,20.48,96.825,1.919,1.688,2.242,116.843,shale
1199.8,20.614,97.138,1.868,1.643,2.252,119.095,shale
1199.9,20.754,97.231,1.837,1.612,2.26,121.605,shale
1200,20.953,97.096,1.831,1.602,2.264,122.639,shale
1200.1,21.264,96.627,1.853,1.616,2.262,121.214,shale
1200.2,21.71,95.763,1.902,1.656,2.256,118.414,shale
1200.3,22.282,94.575,1.973,1.716,2.248,116.484,shale
1200.4,22.946,93.251,2.059,1.788,2.24,116.536,shale
1200.5,23.672,91.863,2.149,1.861,2.232,117.858,shale
1200.6,24.444,90.506,2.232,1.928,2.225,118.95,shale
1200.7,25.28,89.319,2.298,1.981,2.217,118.789,shale
1200.8,26.215,88.496,2.333,2.01,2.208,117.371,shale
1200.9,27.269,88.185,2.325,2.006,2.2,115.209,shale
1201,28.42,88.383,2.273,1.968,2.194,113.183,shale
1201.1,29.605,88.834,2.191,1.902,2.196,111.839,shale
1201.2,30.727,89.242,2.1,1.826,2.2,111.287,shale
1201.3,31.681,89.553,2.021,1.756,2.204,111.597,shale
1201.4,32.371,89.907,1.97,1.704,2.209,112.677,shale
1201.5,32.735,90.508,1.955,1.68,2.214,114.465,shale
1201.6,32.753,91.507,1.977,1.686,2.218,116.119,shale
1201.7,32.45,92.793,2.029,1.72,2.226,116.353,shale
1201.8,31.887,94.076,2.098,1.771,2.235,114.709,shale
1201.9,31.154,95.105,2.168,1.826,2.243,112.115,shale
1202,30.34,95.706,2.224,1.874,2.248,110.033,shale
1202.1,29.512,95.905,2.26,1.909,2.251,109.336,shale
1202.2,28.705,95.782,2.281,1.934,2.253,109.97,shale
1202.3,27.932,95.447,2.295,1.956,2.255,111.108,shale
1202.4,27.203,94.872,2.312,1.979,2.255,112.636,shale
1202.5,26.537,93.984,2.334,2.003,2.254,114.744,shale
1202.6,25.971,92.756,2.355,2.023,2.253,117.17,shale
1202.7,25.542,91.312,2.363,2.03,2.25,119.246,shale
1202.8,25.281,90.035,2.348,2.016,2.246,120.072,shale
1202.9,25.187,89.404,2.308,1.979,2.24,119.185,shale
1203,25.226,89.802,2.245,1.923,2.232,117.029,shale
1203.1,25.329,91.381,2.17,1.855,2.22,114.541,shale
1203.2,25.413,93.758,2.089,1.782,2.206,112.244,shale
1203.3,25.4,96.182,2.006,1.707,2.192,110.565,shale
1203.4,25.238,97.96,1.922,1.632,2.182,110.188,shale
1203.5,24.924,98.882,1.839,1.56,2.176,111.908,shale
1203.6,24.497,99.337,1.762,1.496,2.175,115.769,shale
1203.7,24.016,99.993,1.695,1.444,2.174,120.718,shale
1203.8,23.531,101.296,1.642,1.404,2.171,125.754,shale
1203.9,23.076,103.038,1.6,1.373,2.165,130.349,shale
1204,22.666,104.481,1.563,1.346,2.158,133.835,shale
1204.1,22.316,104.916,1.523,1.316,2.155,135.461,shale
1204.2,22.043,104.014,1.476,1.277,2.158,135.154,shale
1204.3,21.857,101.999,1.423,1.231,2.166,134.175,shale
1204.4,21.745,99.443,1.373,1.184,2.178,134.523,shale
1204.5,21.676,96.924,1.337,1.146,2.188,137.15,shale
1204.6,21.602,94.859,1.322,1.126,2.196,141.013,shale
1204.7,21.483,93.419,1.332,1.126,2.201,144.287,shale
1204.8,21.3,92.543,1.363,1.146,2.203,145.715,shale
1204.9,21.063,92.036,1.408,1.179,2.205,145.067,shale
1205,20.807,91.662,1.455,1.213,2.208,143.214,shale
1205.1,20.569,91.197,1.493,1.24,2.213,141.478,shale
1205.2,20.37,90.519,1.515,1.254,2.218,140.566,shale
1205.3,20.214,89.633,1.524,1.255,2.223,140.333,shale
1205.4,20.081,88.664,1.525,1.248,2.226,140.183,shale
1205.5,19.939,87.755,1.527,1.242,2.228,139.553,shale
1205.6,19.761,87.135,1.538,1.244,2.228,138.472,shale
1205.7,19.543,87.008,1.567,1.263,2.227,137.218,shale
1205.8,19.311,87.493,1.619,1.303,2.224,135.688,shale
1205.9,19.114,88.568,1.698,1.368,2.219,133.283,shale
1206,18.991,89.991,1.804,1.455,2.21,129.491,shale
1206.1,18.961,91.377,1.924,1.557,2.2,124.194,shale
1206.2,19.009,92.509,2.035,1.653,2.191,117.814,shale
1206.3,19.101,93.28,2.106,1.717,2.184,111.529,shale
1206.4,19.196,93.784,2.114,1.733,2.182,106.68,shale
1206.5,19.27,94.131,2.062,1.701,2.182,104.185,shale
1206.6,19.324,94.349,1.979,1.641,2.184,104.286,shale
1206.7,19.37,94.35,1.895,1.578,2.185,106.8,shale
1206.8,19.423,94.098,1.83,1.527,2.182,111.15,shale
1206.9,19.492,93.692,1.793,1.498,2.175,116.124,shale
1207,19.567,93.258,1.779,1.488,2.167,120.173,shale
1207.1,19.626,92.935,1.78,1.491,2.161,122.338,shale
1207.2,19.64,92.894,1.786,1.499,2.16,122.852,shale
1207.3,19.595,93.22,1.787,1.505,2.166,122.413,shale
1207.4,19.495,93.914,1.778,1.502,2.176,121.363,shale
1207.5,19.362,94.823,1.758,1.489,2.188,119.916,shale
1207.6,19.214,95.695,1.727,1.466,2.198,118.65,shale
1207.7,19.061,96.272,1.688,1.434,2.203,118.264,shale
1207.8,18.899,96.406,1.644,1.397,2.204,119.009,shale
1207.9,18.717,96.198,1.602,1.361,2.201,121.179,shale
1208,18.511,95.861,1.569,1.332,2.199,124.317,shale
1208.1,18.294,95.626,1.555,1.318,2.2,126.856,shale
1208.2,18.083,95.673,1.566,1.325,2.203,127.5,shale
1208.3,17.899,95.963,1.607,1.354,2.21,125.661,shale
1208.4,17.752,96.321,1.671,1.403,2.216,121.911,shale
1208.5,17.65,96.604,1.745,1.46,2.221,117.47,shale
1208.6,17.595,96.637,1.804,1.507,2.224,113.509,shale
1208.7,17.586,96.197,1.827,1.527,2.229,111.026,shale
1208.8,17.613,95.227,1.807,1.512,2.236,110.76,shale
1208.9,17.655,93.97,1.758,1.474,2.247,112.744,shale
1209,17.684,92.887,1.705,1.432,2.262,116.103,shale
1209.1,17.677,92.415,1.668,1.403,2.279,120.281,shale
1209.2,17.628,92.669,1.662,1.397,2.301,124.295,shale
1209.3,17.558,93.28,1.692,1.418,2.324,126.398,shale
1209.4,17.501,93.617,1.76,1.468,2.345,125.422,shale
1209.5,17.487,93.145,1.865,1.547,2.36,122.306,shale
1209.6,17.526,91.617,2.003,1.654,2.361,119.841,shale
1209.7,17.609,89.29,2.168,1.786,2.346,119.721,shale
1209.8,17.719,86.866,2.35,1.94,2.307,121.128,shale
1209.9,17.846,85.068,2.53,2.098,2.248,121.798,shale
1210,17.992,84.19,2.673,2.229,2.199,119.764,shale
1210.1,18.174,84.064,2.737,2.296,2.15,115.657,shale
1210.2,18.413,84.362,2.704,2.282,2.109,111.751,shale
1210.3,18.713,84.874,2.596,2.201,2.077,109.191,shale
1210.4,19.063,85.496,2.458,2.092,2.06,107.585,shale
1210.5,19.433,86.27,2.334,1.992,2.059,106.151,shale
1210.6,19.794,87.297,2.249,1.922,2.071,105.008,shale
1210.7,20.136,88.542,2.206,1.888,2.092,105.419,shale
1210.8,20.473,89.824,2.196,1.884,2.117,108.609,shale
1210.9,20.824,90.853,2.205,1.899,2.142,113.345,shale
1211,21.206,91.451,2.219,1.921,2.165,117.097,shale
1211.1,21.613,91.66,2.232,1.942,2.185,118.7,shale
1211.2,22.02,91.601,2.241,1.96,2.203,118.668,shale
1211.3,22.393,91.215,2.248,1.974,2.22,118.682,shale
1211.4,22.707,90.453,2.256,1.987,2.236,119.632,shale
1211.5,22.964,89.491,2.273,2.004,2.25,120.897,shale
1211.6,23.19,88.671,2.308,2.036,2.26,121.326,shale
1211.7,23.423,88.269,2.37,2.091,2.268,120.439,shale
1211.8,23.694,88.429,2.464,2.176,2.274,118.328,shale
1211.9,24.022,89.024,2.595,2.296,2.276,115.325,shale
1212,24.409,89.905,2.758,2.446,2.276,112.053,shale
1212.1,24.845,90.936,2.929,2.605,2.27,109.201,shale
1212.2,25.318,91.918,3.068,2.738,2.26,107.303,shale
1212.3,25.83,92.681,3.14,2.809,2.246,106.769,shale
1212.4,26.406,93.253,3.136,2.809,2.228,107.906,shale
1212.5,27.093,93.58,3.076,2.756,2.21,110.323,shale
1212.6,27.938,93.468,2.993,2.681,2.193,112.846,shale
1212.7,28.974,92.721,2.92,2.613,2.178,114.298,shale
1212.8,30.19,91.368,2.88,2.575,2.166,114.631,shale
1212.9,31.526,89.626,2.89,2.579,2.156,114.93,shale
1213,32.889,87.834,2.957,2.634,2.148,116.156,shale
1213.1,34.182,86.158,3.093,2.746,2.138,118.142,shale
1213.2,35.342,84.515,3.315,2.926,2.127,119.807,shale
1213.3,36.358,82.782,3.655,3.192,2.113,120.515,shale
1213.4,37.252,80.829,4.15,3.566,2.1,120.516,shale
1213.5,38.053,78.607,4.851,4.078,2.09,120.673,sand
1213.6,38.78,76.351,5.805,4.757,2.084,121.568,sand
1213.7,39.428,74.551,7.044,5.621,2.082,123.12,sand
1213.8,39.975,73.631,8.546,6.654,2.082,124.911,sand
1213.9,40.409,73.669,10.206,7.79,2.083,126.398,sand
1214,40.744,74.275,11.86,8.921,2.082,127.274,sand
1214.1,41.015,74.91,13.376,9.961,2.08,127.407,sand
1214.2,41.257,75.134,14.714,10.887,2.074,127.008,sand
1214.3,41.491,74.849,15.901,11.724,2.065,126.498,sand
1214.4,41.71,74.171,16.965,12.501,2.051,126.303,sand
1214.5,41.887,73.428,17.9,13.215,2.031,126.535,sand
1214.6,41.999,72.958,18.668,13.831,2.006,126.892,sand
1214.7,42.043,72.84,19.24,14.311,1.975,127.075,sand
1214.8,42.048,72.806,19.634,14.648,1.944,126.971,sand
1214.9,42.057,72.417,19.901,14.876,1.918,126.856,sand
1215,42.104,71.38,20.098,15.041,1.902,127.153,sand
1215.1,42.203,69.854,20.266,15.174,1.899,127.692,sand
1215.2,42.338,68.346,20.426,15.297,1.911,128.088,sand
1215.3,42.489,67.377,20.588,15.427,1.935,128.452,sand
1215.4,42.635,67.211,20.751,15.578,1.966,129.076,sand
1215.5,42.768,67.783,20.91,15.753,1.998,129.94,sand
1215.6,42.891,68.786,21.041,15.936,2.028,130.427,sand
1215.7,43.013,69.836,21.085,16.07,2.052,129.957,sand
1215.8,43.134,70.754,20.952,16.076,2.074,128.803,sand
1215.9,43.253,71.572,20.592,15.899,2.093,127.914,sand
1216,43.366,72.351,20.056,15.569,2.108,128.007,sand
1216.1,43.472,73.09,19.503,15.201,2.118,128.818,sand
1216.2,43.573,73.643,19.123,14.943,2.118,129.082,sand
1216.3,43.674,73.85,19.086,14.915,2.109,127.477,sand
1216.4,43.783,73.753,19.519,15.201,2.095,124.179,sand
1216.5,43.912,73.489,20.5,15.848,2.081,120.772,sand
1216.6,44.067,73.167,22.021,16.829,2.07,118.514,sand
1216.7,44.253,72.847,23.932,18.017,2.062,117.558,sand
1216.8,44.457,72.61,25.909,19.184,2.057,117.923,sand
1216.9,44.661,72.549,27.5,20.061,2.051,120.087,sand
1217,44.845,72.738,28.313,20.451,2.043,124.16,sand
1217.1,44.997,73.2,28.249,20.346,2.035,128.763,sand
1217.2,45.115,73.836,27.588,19.947,2.027,131.851,sand
1217.3,45.212,74.493,26.773,19.509,2.019,132.645,sand
1217.4,45.305,75.047,26.141,19.206,2.012,131.928,sand
1217.5,45.405,75.331,25.823,19.083,2.007,130.9,sand
1217.6,45.515,75.371,25.804,19.092,2.005,130.125,sand
1217.7,45.627,75.398,26.027,19.161,2.008,129.7,sand
1217.8,45.735,75.585,26.429,19.234,2.014,129.494,sand
1217.9,45.832,75.932,26.929,19.259,2.022,129.234,sand
1218,45.925,76.378,27.418,19.18,2.032,128.726,sand
1218.1,46.016,76.879,27.777,18.95,2.04,127.842,sand
1218.2,46.102,77.303,27.901,18.562,2.047,126.762,sand
1218.3,46.173,77.47,27.732,18.056,2.052,125.9,sand
1218.4,46.22,77.322,27.296,17.503,2.056,125.783,sand
1218.5,46.24,77.027,26.693,16.986,2.058,126.52,sand
1218.6,46.247,76.93,26.047,16.561,2.061,127.581,sand
1218.7,46.258,77.328,25.433,16.234,2.063,128.227,sand
1218.8,46.29,78.275,24.846,15.968,2.065,128.144,sand
1218.9,46.348,79.61,24.222,15.7,2.067,127.664,sand
1219,46.418,80.93,23.508,15.378,2.068,127.167,sand
1219.1,46.476,81.774,22.717,14.991,2.07,127.053,sand
1219.2,46.5,81.881,21.931,14.57,2.073,127.029,sand
1219.3,46.481,81.368,21.28,14.176,2.077,126.178,sand
1219.4,46.42,80.667,20.883,13.865,2.08,124.382,sand
1219.5,46.318,80.076,20.805,13.675,2.082,122.66,sand
1219.6,46.171,79.592,21.035,13.612,2.081,122.072,sand
1219.7,45.974,79.064,21.488,13.652,2.078,122.726,sand
1219.8,45.715,78.314,22.021,13.751,2.074,124.014,sand
1219.9,45.399,77.304,22.456,13.849,2.069,125.304,sand
1220,45.049,76.294,22.643,13.879,2.066,126.448,sand
1220.1,44.709,75.686,22.519,13.806,2.065,127.283,sand
1220.2,44.424,75.738,22.136,13.64,2.066,127.404,sand
1220.3,44.223,76.387,21.617,13.438,2.068,126.927,sand
1220.4,44.105,77.354,21.074,13.261,2.071,126.365,sand
1220.5,44.041,78.23,20.551,13.14,2.073,125.909,sand
1220.6,43.988,78.815,20.022,13.063,2.074,125.418,sand
1220.7,43.92,79.162,19.437,12.991,2.075,124.902,sand
1220.8,43.833,79.371,18.777,12.886,2.077,124.656,sand
1220.9,43.751,79.469,18.071,12.731,2.081,124.854,sand
1221,43.692,79.419,17.379,12.535,2.087,125.28,sand
1221.1,43.651,79.14,16.756,12.325,2.095,125.564,sand
1221.2,43.601,78.695,16.239,12.123,2.102,125.478,sand
1221.3,43.507,78.265,15.857,11.956,2.106,125.068,sand
1221.4,43.347,77.972,15.63,11.86,2.105,124.528,sand
1221.5,43.124,77.716,15.553,11.855,2.098,123.747,sand
1221.6,42.862,77.351,15.587,11.94,2.088,122.434,sand
1221.7,42.592,76.774,15.681,12.093,2.076,120.911,sand
1221.8,42.34,76.116,15.794,12.283,2.066,120.143,sand
1221.9,42.116,75.7,15.892,12.484,2.058,120.709,sand
1222,41.923,75.824,15.951,12.671,2.052,122.171,sand
1222.1,41.764,76.607,15.965,12.839,2.047,123.428,sand
1222.2,41.635,77.739,15.94,12.99,2.042,123.89,sand
1222.3,41.525,78.524,15.88,13.124,2.038,124.224,sand
1222.4,41.415,78.418,15.774,13.22,2.035,125.282,sand
1222.5,41.271,77.41,15.615,13.252,2.037,126.989,sand
1222.6,41.061,76.061,15.429,13.229,2.042,128.497,sand
1222.7,40.764,75.097,15.259,13.18,2.051,129.255,sand
1222.8,40.375,74.939,15.135,13.127,2.061,129.25,sand
1222.9,39.908,75.517,15.049,13.058,2.069,128.704,sand
1223,39.396,76.355,14.956,12.932,2.076,127.73,sand
1223.1,38.879,76.915,14.76,12.686,2.081,126.426,sand
1223.2,38.382,76.872,14.283,12.224,2.085,125.378,sand
1223.3,37.904,76.413,13.31,11.423,2.088,125.053,sand
1223.4,37.417,76.131,11.731,10.205,2.091,125.198,sand
1223.5,36.878,76.483,9.705,8.649,2.096,125.127,sand
1223.6,36.251,77.452,7.64,7.014,2.103,124.782,shale
1223.7,35.522,78.759,5.903,5.577,2.115,124.46,shale
1223.8,34.7,80.126,4.622,4.468,2.133,124.288,shale
1223.9,33.81,81.48,3.736,3.675,2.154,124.098,shale
1224,32.878,82.912,3.133,3.122,2.176,123.428,shale
1224.1,31.913,84.484,2.718,2.739,2.197,122.097,shale
1224.2,30.904,86.261,2.428,2.47,2.215,120.366,shale
1224.3,29.831,88.202,2.22,2.278,2.229,118.994,shale
1224.4,28.682,90.081,2.068,2.138,2.241,118.736,shale
1224.5,27.464,91.651,1.96,2.037,2.251,119.882,shale
1224.6,26.203,92.684,1.892,1.971,2.261,121.81,shale
1224.7,24.944,93.068,1.865,1.945,2.27,123.962,shale
1224.8,23.737,92.876,1.879,1.958,2.279,125.732,shale
1224.9,22.62,92.381,1.93,2.006,2.289,125.645,shale
1225,21.606,91.946,2.009,2.081,2.301,122.299,shale
1225.1,20.682,91.783,2.102,2.17,2.314,115.938,shale
1225.2,19.824,91.916,2.191,2.255,2.326,109.378,shale
1225.3,19.016,92.108,2.259,2.32,2.334,105.599,shale
1225.4,18.269,91.997,2.303,2.358,2.335,104.998,shale
1225.5,17.609,91.423,2.327,2.373,2.329,105.967,shale
1225.6,17.073,90.572,2.341,2.374,2.317,107.636,shale
1225.7,16.685,89.96,2.345,2.363,2.302,109.925,shale
1225.8,16.437,90.133,2.329,2.332,2.286,111.668,shale
1225.9,16.288,91.202,2.282,2.271,2.272,111.279,shale
1226,16.187,92.798,2.201,2.179,2.26,109.125,shale
1226.1,16.096,94.269,2.092,2.064,2.25,107.924,shale
1226.2,16.009,95.068,1.972,1.944,2.245,110.056,shale
1226.3,15.94,94.829,1.861,1.835,2.242,114.887,shale
1226.4,15.907,93.474,1.771,1.748,2.243,119.53,shale
1226.5,15.918,91.301,1.711,1.689,2.244,122.095,shale
1226.6,15.962,88.879,1.683,1.659,2.244,122.761,shale
1226.7,16.018,86.7,1.684,1.656,2.241,122.557,shale
1226.8,16.07,85.154,1.708,1.675,2.234,122.026,shale
1226.9,16.114,84.481,1.75,1.71,2.223,120.806,shale
1227,16.168,84.661,1.805,1.757,2.209,118.25,shale
1227.1,16.259,85.293,1.867,1.808,2.194,114.5,shale
1227.2,16.41,85.778,1.93,1.858,2.176,111.1,shale
1227.3,16.625,85.695,1.988,1.9,2.154,109.084,shale
1227.4,16.881,85.047,2.041,1.936,2.127,108.15,shale
1227.5,17.144,84.226,2.094,1.971,2.097,108.28,shale
1227.6,17.385,83.686,2.152,2.014,2.067,108.897,shale
1227.7,17.596,83.7,2.223,2.069,2.044,109.568,shale
1227.8,17.792,84.254,2.313,2.141,2.033,110.004,shale
1227.9,18.001,85.099,2.42,2.226,2.037,109.525,shale
1228,18.24,85.911,2.529,2.313,2.052,107.952,shale
1228.1,18.508,86.544,2.613,2.38,2.076,105.498,shale
1228.2,18.778,87.065,2.645,2.405,2.103,102.129,shale
1228.3,19.017,87.605,2.611,2.379,2.125,98.295,shale
1228.4,19.201,88.11,2.52,2.304,2.141,96.116,shale
1228.5,19.325,88.414,2.394,2.198,2.148,96.848,shale
1228.6,19.403,88.446,2.259,2.08,2.15,100.167,shale
1228.7,19.461,88.336,2.135,1.967,2.149,105.585,shale
1228.8,19.523,88.312,2.029,1.866,2.146,112.169,shale
1228.9,19.604,88.553,1.94,1.778,2.144,118.147,shale
1229,19.702,88.986,1.865,1.704,2.144,121.785,shale
